clip_id,source_batch,question,emotion_label,valence_label,audio_path,response_text,ground_truth_label,is_labelled,duration_s
B_640_sad_negative,corpusB_2000,Do you think I can get a promotion?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_640_sad_negative.wav,"Your potential for a promotion depends on your work performance and opportunities, not your current mood.",,False,5.72
B_641_sad_negative,corpusB_2000,Should I take an umbrella today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_641_sad_negative.wav,Checking the weather forecast for you now is the best way to decide.,,False,3.61
B_642_sad_negative,corpusB_2000,Should I apply for that job?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_642_sad_negative.wav,"You should consider what feels right for you, even when you're down.",,False,3.54
B_643_sad_negative,corpusB_2000,Is it worth planning my day?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_643_sad_negative.wav,"Every day holds potential, so planning can help you find some direction.",,False,4.47
B_644_sad_negative,corpusB_2000,Do you think I can get a promotion?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_644_sad_negative.wav,I believe you have the potential to achieve that.,,False,3.000625
B_645_sad_negative,corpusB_2000,Is today going to be a good day?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_645_sad_negative.wav,I truly hope it brings you unexpected moments of peace and comfort.,,False,3.92
B_646_sad_negative,corpusB_2000,What's the weather like today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_646_sad_negative.wav,"I'm not sure, as I don't know your location.",,False,2.920625
B_647_sad_negative,corpusB_2000,Is it worth cooking at home tonight?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_647_sad_negative.wav,Cooking a home can be a comforting way to care for yourself tonight.,,False,3.8
B_648_sad_negative,corpusB_2000,Should I attend the party?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_648_sad_negative.wav,You should consider whether it will lift your spirits or if you need quiet time for yourself.,,False,5.2
B_649_sad_negative,corpusB_2000,Is switching careers realistic for me?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_649_sad_negative.wav,"Switching careers is definitely possible and could bring new happiness, so don't lose hope.",,False,5.47
B_650_sad_negative,corpusB_2000,Should I upgrade my phone?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_650_sad_negative.wav,Is a new phone actually going to make you feel better?,,False,2.69
B_651_sad_negative,corpusB_2000,Should I text my friend today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_651_sad_negative.wav,Reaching out to a friend can be a wonderful comfort during sad times.,,False,3.68
B_652_sad_negative,corpusB_2000,Can I focus with all these notifications?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_652_sad_negative.wav,"It sounds like you're feeling overwhelmed, making it hard to concentrate.",,False,4.170625
B_653_sad_negative,corpusB_2000,Should I start exercising?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_653_sad_negative.wav,Starting a gentle exercise routine can often help boost your mood and energy. This is not medical advice or a diagnosis; see a healthcare professional or seek care.,,False,9.65
B_654_sad_negative,corpusB_2000,Should I go for a walk now?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_654_sad_negative.wav,A walk can be a gentle way to help lift your spirits if you feel up to it.,,False,3.98
B_655_sad_negative,corpusB_2000,Am I doing okay in life?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_655_sad_negative.wav,"It sounds like things are tough right now, but you are absolutely capable of finding your way through it.",,False,5.04
B_656_sad_negative,corpusB_2000,Will networking help me?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_656_sad_negative.wav,"Yes, connecting with others can definitely help you find opportunities and gain new perspectives.",,False,5.960625
B_657_sad_negative,corpusB_2000,Should I attend the party?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_657_sad_negative.wav,You should decide what feels best for you right now.,,False,2.67
B_658_sad_negative,corpusB_2000,Can I stick to a healthy diet?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_658_sad_negative.wav,"Yes, focusing on small, manageable changes can make sticking to a healthy diet achievable. This is not medical advice or a diagnosis; please see a healthcare professional or seek care.",,False,10.2
B_659_sad_negative,corpusB_2000,Should I go for a walk now?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_659_sad_negative.wav,A gentle walk could be helpful right now.,,False,2.52
B_660_sad_negative,corpusB_2000,Do you think I can pass this test?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_660_sad_negative.wav,I believe you have what it takes to succeed if you put your mind to it.,,False,3.27
B_661_sad_negative,corpusB_2000,Am I going to do well in my exam?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_661_sad_negative.wav,I believe you have the ability to succeed if you prepare well.,,False,3.8
B_662_sad_negative,corpusB_2000,What's the weather like today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_662_sad_negative.wav,"I'm sorry, I don't have access to live weather information.",,False,3.48
B_663_sad_negative,corpusB_2000,Is it worth setting new goals?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_663_sad_negative.wav,"Yes, pursuing goals can bring new purpose and positive change into your life.",,False,5.130625
B_664_sad_negative,corpusB_2000,Is learning to code useful for me?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_664_sad_negative.wav,"Yes, learning to code can absolutely open up new possibilities and skills for you.",,False,4.9
B_665_sad_negative,corpusB_2000,How hot will it get this afternoon?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_665_sad_negative.wav,"I'm unsure of your specific location, and I'm sorry things are feeling so tough right now.",,False,5.240625
B_666_sad_negative,corpusB_2000,Should I apply for that job?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_666_sad_negative.wav,You absolutely should apply because it could bring new opportunities and positivity.,,False,4.72
B_667_sad_negative,corpusB_2000,Should I apply for that job?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_667_sad_negative.wav,"You should definitely apply for it, because opportunity might not knock twice.",,False,4.33
B_668_sad_negative,corpusB_2000,Will networking help me?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_668_sad_negative.wav,"Yes, connecting with others can definitely help you find opportunities and support.",,False,4.73
B_669_sad_negative,corpusB_2000,Should I cut my expenses?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_669_sad_negative.wav,Reducing your expenses could give you more financial security and peace of mind.,,False,4.22
B_670_sad_negative,corpusB_2000,Is it a good time to budget?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_670_sad_negative.wav,"Creating a budget can be a helpful step toward feeling more secure, even when things feel tough.",,False,5.55
B_671_sad_negative,corpusB_2000,Should I start exercising?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_671_sad_negative.wav,Starting a gentle exercise routine can often help improve your mood and energy levels. This is not medical advice or a diagnosis; please consult with a healthcare professional or seek care.,,False,9.84
B_672_sad_negative,corpusB_2000,Should I cut my expenses?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_672_sad_negative.wav,Reviewing your budget carefully to identify non-essential spending could be helpful.,,False,4.79
B_673_sad_negative,corpusB_2000,Should I wake up early tomorrow?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_673_sad_negative.wav,You should decide based on whether you need the rest or have pressing tasks.,,False,4.810625
B_674_sad_negative,corpusB_2000,Is it worth setting new goals?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_674_sad_negative.wav,"Yes, setting new goals can bring renewed purpose and hope, even in difficult times.",,False,5.57
B_675_sad_negative,corpusB_2000,Do you think I can achieve my goals?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_675_sad_negative.wav,"Yes, you absolutely can with dedication and focus.",,False,4.0
B_676_sad_negative,corpusB_2000,Is time-blocking effective?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_676_sad_negative.wav,"Yes, many people find it very helpful for managing their time and reducing stress.",,False,5.0
B_677_sad_negative,corpusB_2000,Will I be productive today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_677_sad_negative.wav,Your focus and effort can make it a productive day.,,False,2.86
B_678_sad_negative,corpusB_2000,Is buying a new laptop a good idea?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_678_sad_negative.wav,Whether it's a good idea depends on your personal situation and if you need it right now.,,False,5.120625
B_679_sad_negative,corpusB_2000,Is going to the gym a good idea today?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_679_sad_negative.wav,"Physical activity can boost your mood, so it might be beneficial right now.",,False,4.55
B_680_sad_negative,corpusB_2000,Is it a good idea to apologise?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_680_sad_negative.wav,Apologizing can be a good way to mend a relationship.,,False,2.99
B_681_sad_negative,corpusB_2000,Will it rain later?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_681_sad_negative.wav,"I'm not sure, as I don't have location info.",,False,3.18
B_682_sad_negative,corpusB_2000,Should I cut my expenses?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_682_sad_negative.wav,Reducing your spending could be a helpful step if you're feeling financial pressure.,,False,4.4
B_683_sad_negative,corpusB_2000,Is buying a new laptop a good idea?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_683_sad_negative.wav,"That depends on your needs, but it might help you feel better to focus on something new.",,False,5.010625
B_684_sad_negative,corpusB_2000,Should I wake up early tomorrow?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_684_sad_negative.wav,"Waking up early could give you a fresh start, if you feel up to it.",,False,3.87
B_685_sad_negative,corpusB_2000,Do you think I can pass this test?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_685_sad_negative.wav,I believe you have the ability to succeed with preparation.,,False,3.61
B_686_sad_negative,corpusB_2000,Can I focus with all these notifications?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_686_sad_negative.wav,"It sounds like you're feeling overwhelmed, and that can make concentrating difficult.",,False,4.330625
B_687_sad_negative,corpusB_2000,Is it a good day to go outside?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_687_sad_negative.wav,"Fresh air can help brighten your mood, so it might be a good idea.",,False,4.24
B_688_sad_negative,corpusB_2000,Should I attend the party?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_688_sad_negative.wav,You should decide based on whether it might make you feel better or worse.,,False,4.480625
B_689_sad_negative,corpusB_2000,Will networking help me?,sad,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_689_sad_negative.wav,"Yes, connecting with others can genuinely help you find opportunities and support.",,False,4.64
